"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00155397106110353,0.278659171654275,0.494,0.343,1,"10","SIRLNT"
0.00166957954646618,0.2666255055068,0.827,0.817,1,"10","SMIM26"
0.00169119903454336,0.552871376035349,0.526,0.425,1,"10","SUMF1"
0.00169449253509499,0.535435153461437,0.462,0.342,1,"10","MMUT"
0.00169458401083046,0.768715679099356,0.34,0.24,1,"10","ALDH6A1"
0.00169488638634519,0.596213984952792,0.41,0.298,1,"10","PTRHD1"
0.001700722704642,0.51737190617444,0.628,0.572,1,"10","MRPL33"
0.00173397137906033,0.642532096051449,0.327,0.222,1,"10","CACNA1H"
0.0017456823689582,0.636747175613982,0.436,0.338,1,"10","SMIM10L1"
0.00176606701906962,0.414607178462844,0.647,0.599,1,"10","PSMF1"
0.00178559168221373,0.301709145639116,0.929,0.908,1,"10","PDIA3"
0.00181629700113443,0.937950560920335,0.295,0.209,1,"10","CCDC59"
0.00190166148668714,0.687090869032643,0.269,0.172,1,"10","MYEF2"
0.00213439833376354,0.96121080173204,0.256,0.171,1,"10","RIIAD1"
0.00215213517073066,0.714833739851855,0.385,0.292,1,"10","NSRP1"
0.00216694478039103,0.757359548391693,0.276,0.184,1,"10","FAM98B"
0.00226127697978253,0.544250944170141,0.494,0.392,1,"10","BZW2"
0.00226908884798256,0.373568445217355,0.699,0.694,1,"10","MCCC2"
0.00228272820704405,0.72210706867752,0.41,0.315,1,"10","RPRD2"
0.00230585546650355,0.73917701442662,0.276,0.183,1,"10","USP32"
0.0023519282203754,0.299605483592581,0.846,0.819,1,"10","NAP1L1"
0.00235916739986012,0.679306769146259,0.429,0.333,1,"10","CAMTA1"
0.00236917598932579,0.589211781410471,0.449,0.342,1,"10","ZC3H15"
0.00247136063658739,0.573651667618875,0.513,0.415,1,"10","TCEAL8"
0.00247162055355109,0.390993881552997,0.583,0.474,1,"10","SMARCC1"
0.00251407519966346,0.467558013729901,0.5,0.393,1,"10","EIF3L"
0.00264531685050556,0.268069808219442,0.853,0.837,1,"10","SNRPG"
0.00268585148007817,0.291635171541226,0.769,0.75,1,"10","C11orf58"
0.00277706919767512,0.800907704545876,0.288,0.201,1,"10","TBL1X"
0.00284613925513351,0.508515176394672,0.545,0.465,1,"10","SMIM4"
0.0031325166253868,0.818847518521921,0.256,0.171,1,"10","HIPK2"
0.00319592871348309,0.265192455704165,0.346,0.236,1,"10","CD163L1"
0.00327420063409232,0.508209973296244,0.506,0.405,1,"10","OCLN"
0.00346063297914014,0.616022466032972,0.288,0.193,1,"10","DDX19B"
0.00354025410065236,0.279109943425132,0.795,0.786,1,"10","EIF2S3"
0.00356706126036322,0.598471533694334,0.404,0.301,1,"10","C5orf30"
0.0037848981342977,0.459587426180859,0.66,0.632,1,"10","INTS3"
0.00383265290565392,0.513240321461403,0.519,0.432,1,"10","MSI2"
0.00407027799023374,0.51700121396759,0.429,0.332,1,"10","MRPL45"
0.00429538359459631,0.442292248273685,0.538,0.444,1,"10","DPY30"
0.0043520218471728,0.712396361190707,0.276,0.188,1,"10","TNRC6C"
0.00435253221827942,0.766189835803839,0.256,0.174,1,"10","MYO5A"
0.00438857096657059,0.263515471302333,0.66,0.536,1,"10","BRF2"
0.00440538684656887,0.431888887946094,0.622,0.531,1,"10","COPG1"
0.00456300230844736,0.553323560662429,0.442,0.356,1,"10","PSMD14"
0.00465401076058346,0.514690782101687,0.564,0.488,1,"10","LRRFIP1"
0.00478623742404839,0.589965404296696,0.513,0.442,1,"10","TWF1"
0.00522408972332716,0.516109666603322,0.404,0.305,1,"10","PNPLA4"
0.00525438191812059,0.269965521269964,0.545,0.441,1,"10","ACSL3"
0.005284765985459,0.511518346881433,0.5,0.406,1,"10","IVD"
0.00533302132076478,0.33881980989641,0.66,0.648,1,"10","FAM110A"
0.0053393450539656,0.658105403779303,0.282,0.194,1,"10","UBE2Q2"
0.00545656810403189,0.532025931816135,0.545,0.508,1,"10","RSL1D1"
0.00547675277967136,0.541786671912778,0.333,0.239,1,"10","SEZ6L2"
0.00554871895245112,0.378260173716957,0.724,0.693,1,"10","LUC7L3"
0.0056158464769526,0.31983878363579,0.699,0.675,1,"10","SNHG16"
0.00576757397765496,0.656211556148671,0.263,0.179,1,"10","DHRS4-AS1"
0.00582587195510901,0.356022120288812,0.609,0.518,1,"10","VIRMA"
0.00589121919999556,0.276535999761305,0.833,0.824,1,"10","ARF3"
0.00602106698949964,0.419282613213525,0.494,0.389,1,"10","IRX3"
0.00603738680127368,0.565009944466052,0.417,0.326,1,"10","MOAP1"
0.00614509503485322,0.639995171800389,0.34,0.253,1,"10","SNRNP27"
0.00621383009028082,0.418225922443346,0.474,0.38,1,"10","COA5"
0.00639489087815007,0.54280568874843,0.365,0.273,1,"10","INSR"
0.00649466308629899,0.499384753551626,0.526,0.442,1,"10","PRPF4B"
0.00673902883498001,0.469396407617772,0.41,0.311,1,"10","LDOC1"
0.00674733534420538,0.415901282702904,0.583,0.516,1,"10","EIF2AK1"
0.00677902509018645,0.266002187053825,0.801,0.829,1,"10","TMBIM4"
0.00688709168179112,0.451734394850469,0.442,0.35,1,"10","PPP4R2"
0.00690957031615241,0.463597747673432,0.468,0.372,1,"10","RAB11FIP4"
0.00713386065171208,0.493525644038747,0.327,0.234,1,"10","MYB"
0.00717490773035778,0.434410947740482,0.391,0.293,1,"10","SIPA1L3"
0.00731188967186425,0.730470697763767,0.25,0.173,1,"10","CEBPZOS"
0.00743182715300503,0.648937088505707,0.276,0.191,1,"10","CHST1"
0.00748106078726799,0.497300962139374,0.301,0.21,1,"10","SAMD8"
0.00755462692141686,0.543067391585375,0.378,0.292,1,"10","DBNDD1"
0.00775343054942753,0.528285363800325,0.269,0.182,1,"10","RHOBTB3"
0.00791205314405346,0.390028728463401,0.622,0.562,1,"10","FKBP3"
0.00802919931489142,0.328699278188964,0.442,0.331,1,"10","SLC4A8"
0.00818826238125227,0.442219994302573,0.442,0.355,1,"10","AFG3L2"
0.00848592076126721,0.504310544888733,0.41,0.318,1,"10","UBE3A"
0.00855075807830012,0.520363003459422,0.288,0.2,1,"10","RETREG1"
0.00870338638357225,0.692942929651647,0.263,0.184,1,"10","MFSD6"
0.00901944773093546,0.273431631182616,0.84,0.852,1,"10","XRCC6"
0.0090240569448484,0.457108245403126,0.481,0.406,1,"10","ZFAND6"
0.00986534357034037,0.250374785277584,0.423,0.31,1,"10","WNK4"
0.00988516489522679,0.338814929025852,0.66,0.638,1,"10","ADORA2A"
1.19550655445577e-19,0.554817558780809,1,1,2.41815110769768e-15,"11","FTH1"
7.40220787280945e-16,0.326573187070791,0.985,0.807,1.49724458643317e-11,"11","CXCL14"
6.16068839138388e-12,0.411076971216636,1,1,1.24612244092522e-07,"11","MT-CYB"
1.02339058015632e-10,0.689061190219329,0.896,0.485,2.07001212648219e-06,"11","HMGB3"
1.20697073174494e-10,0.808429657557506,0.881,0.503,2.4413396991005e-06,"11","COPS5"
3.05137628148311e-10,0.702834175487221,0.785,0.429,6.17201880455589e-06,"11","DNAJC1"
8.11567283105445e-10,0.772381277723384,0.867,0.502,1.64155714353738e-05,"11","THOC7"
1.2729446794995e-09,0.487035530009176,0.941,0.519,2.57478520322364e-05,"11","NDRG1"
1.47034259455667e-09,0.754747439566735,0.896,0.526,2.97406196600979e-05,"11","WDR26"
1.49868425639939e-09,0.654894292764284,0.881,0.498,3.03138864541905e-05,"11","CDKN1B"
1.75192780698052e-09,0.582475077512062,0.948,0.537,3.54362437517951e-05,"11","BMI1"
3.67150887949108e-09,0.695134600787406,0.859,0.494,7.42636101054662e-05,"11","DHX9"
4.25538403581984e-09,0.771826005356088,0.911,0.543,8.6073652892528e-05,"11","RPL26L1"
5.68733702883494e-09,0.782114785437252,0.837,0.494,0.000115037766082244,"11","PIN4"
1.41257267527197e-08,0.658898023404056,0.889,0.516,0.000285721075027261,"11","RGS10"
2.42631218294201e-08,0.844712060679524,0.815,0.485,0.00049077016524368,"11","POLR2B"
2.48034723157767e-08,0.59095266673039,0.867,0.489,0.000501699834531214,"11","MRPS28"
2.84656024032744e-08,0.552874247430512,0.881,0.508,0.000575773739811031,"11","EIF1B"
2.97897463761047e-08,0.528155978033585,0.926,0.518,0.00060255719994947,"11","ATP9A"
3.32782374338779e-08,0.620321744674588,0.852,0.503,0.000673118908575048,"11","CAND1"
3.50841113599225e-08,0.597455839343435,0.896,0.537,0.000709646320477153,"11","DNAJC15"
4.12769061794147e-08,0.634101902897537,0.837,0.498,0.000834907981291022,"11","CDK16"
4.58009485586837e-08,0.571461262497743,0.785,0.44,0.000926415786496495,"11","UBE2C"
4.6163047028141e-08,0.419981388400205,0.889,0.489,0.000933739952238207,"11","MT1X"
5.46203540959796e-08,0.45820520541866,0.963,0.553,0.00110480590229938,"11","BIK"
5.4903283576917e-08,0.614396210819637,0.881,0.521,0.0011105287169103,"11","PSMD11"
6.19422597910598e-08,0.68628543717967,0.933,0.571,0.00125290608879377,"11","XPO1"
6.26047987572126e-08,0.626716976142484,0.896,0.531,0.00126630726446214,"11","DYNC1LI2"
7.18332612576421e-08,0.51975830462707,0.911,0.522,0.00145297137545833,"11","RNPEP"
8.06987694353178e-08,0.488900700240608,0.956,0.55,0.00163229400936817,"11","HRAS"
8.28160499456114e-08,0.563008213489018,0.911,0.526,0.00167512024224988,"11","CMC1"
9.25682791954126e-08,0.571747385264161,0.926,0.554,0.00187237858328561,"11","FKBP3"
9.71170210834058e-08,0.45395183426753,0.896,0.515,0.00196438598545405,"11","ALDOA"
1.01781937540361e-07,0.504214615769543,0.926,0.548,0.00205874325062888,"11","TMEM265"
1.0267016103235e-07,0.616144125302605,0.852,0.491,0.00207670934720134,"11","GGCT"
1.07733130750412e-07,0.267151008830669,0.926,0.511,0.00217911803568859,"11","FOS"
1.15105655813301e-07,0.612210107316868,0.889,0.526,0.00232824210013565,"11","YME1L1"
1.18975739256128e-07,0.430684363338887,0.859,0.49,0.0024065222779337,"11","NTHL1"
1.23254601077906e-07,0.537055559946827,0.867,0.514,0.00249307081600281,"11","UFM1"
1.32861395599139e-07,0.499871325863293,0.889,0.513,0.00268738744878378,"11","TRIB3"
1.62809290682331e-07,0.33194049919025,0.978,0.624,0.00329314352263151,"11","SPP1"
1.70204949955909e-07,0.605089710070712,0.852,0.507,0.00344273552275816,"11","COPB1"
1.74319138747826e-07,0.511846979170457,0.889,0.52,0.00352595321945228,"11","GUCD1"
1.81296795162541e-07,0.551961685588652,0.933,0.557,0.00366709027575272,"11","MDM4"
1.99716422810226e-07,0.495345215469564,0.993,0.828,0.00403966408418243,"11","SCD"
2.05392119477508e-07,0.566434927290612,0.859,0.508,0.00415446640067155,"11","EIF2AK1"
2.0652123536661e-07,0.521710132440843,0.859,0.51,0.00417730502776042,"11","CYFIP1"
2.10129937990313e-07,0.633044596114495,0.844,0.499,0.00425029825573005,"11","SEPHS2"
2.13610789013817e-07,0.623228080303064,0.859,0.518,0.00432070542938247,"11","SAR1A"
2.14223623296834e-07,0.253087287113931,0.919,0.469,0.00433310122842505,"11","APOD"
2.16857911661246e-07,0.571532633522282,0.859,0.5,0.00438638497917203,"11","EIF2D"
2.21616561888704e-07,0.482795811694371,0.926,0.539,0.00448263819732282,"11","BAX"
2.42247576217482e-07,0.435448178980423,0.948,0.538,0.00489994172415101,"11","CD44"
2.57399874153858e-07,0.65710487295042,0.933,0.559,0.00520642725451009,"11","COA6"
2.60470369451669e-07,0.441093288342184,0.881,0.499,0.00526853416289891,"11","BOLA3"
2.62217886017025e-07,0.491801713052256,0.933,0.542,0.00530388118046637,"11","RHPN1"
2.71335740156738e-07,0.493760745814847,0.881,0.519,0.00548830801615034,"11","SSBP1"
2.73747783719303e-07,0.5310448826121,0.948,0.553,0.00553709642129034,"11","NDUFS4"
2.81215470113504e-07,0.437242251169025,0.874,0.494,0.00568814531398584,"11","FAM83H"
3.67655446869211e-07,0.530234852334851,0.867,0.51,0.00743656672382353,"11","TRA2B"
3.84250078762836e-07,0.569514737604997,0.933,0.563,0.00777222634313589,"11","SUMO1"
3.86237678845237e-07,0.574785198142099,0.83,0.495,0.00781242953000261,"11","PI4KB"
3.88001307666466e-07,0.414085853439002,0.844,0.493,0.00784810245016961,"11","IK"
4.20643501595191e-07,0.56781634890356,0.911,0.538,0.00850835610676593,"11","HSBP1L1"
4.2073536871305e-07,0.57502614124951,0.815,0.486,0.00851021430295887,"11","TOP2B"
4.32808286324693e-07,0.525411454864984,0.867,0.517,0.00875441320748957,"11","SRP19"
4.3357197479988e-07,0.507338737979083,0.844,0.491,0.00876986033427718,"11","KIAA1522"
4.39930256729006e-07,0.375248363783937,0.948,0.546,0.00889846930285761,"11","FCER1G"
4.831024739961e-07,0.624094964441806,0.844,0.504,0.00977171374151911,"11","PCNP"
4.83558863914537e-07,0.418960150434772,0.889,0.519,0.00978094514039934,"11","HNRNPUL1"
5.41462573887289e-07,0.574382204444108,0.889,0.526,0.0109521634820182,"11","MAPRE1"
6.14662026182113e-07,0.544046892603784,0.867,0.514,0.0124327688035856,"11","GOLGA7"
6.35792604881351e-07,0.506245967867435,0.844,0.504,0.0128601770189351,"11","RPA3"
6.49497740449666e-07,0.50230337847173,0.889,0.535,0.0131373907960754,"11","MDH1"
6.61410409350835e-07,0.422851316961252,0.896,0.526,0.0133783483499393,"11","PPP6R1"
6.93424852241643e-07,0.579045900046216,0.867,0.524,0.0140259044862917,"11","RNF40"
7.14639395749319e-07,0.544922278702427,0.815,0.492,0.0144550110578215,"11","TPM1"
7.68304344736867e-07,0.356076938567692,0.933,0.532,0.0155404919809926,"11","SHARPIN"
8.22700659803235e-07,0.47156044965856,0.933,0.561,0.01664076624584,"11","COMTD1"
8.30076025461308e-07,0.47298372724369,0.881,0.517,0.0167899477670059,"11","FLAD1"
9.1897915047846e-07,0.529861145548436,0.837,0.498,0.0185881912767278,"11","CAMK2N1"
1.01550603573745e-06,0.432344639634174,0.889,0.518,0.0205406405848615,"11","PARP9"
1.0945941083561e-06,0.529487535539644,0.874,0.521,0.0221403550297189,"11","NDUFB5"
1.14332505884591e-06,0.558464530081191,0.941,0.57,0.0231260359652762,"11","ARPP19"
1.21189999503112e-06,0.383123612605224,0.896,0.524,0.0245131011994944,"11","COPG1"
1.21886392934367e-06,0.455152233500266,0.859,0.497,0.0246539606988345,"11","NEBL"
1.40004671141706e-06,0.548190542446903,0.933,0.587,0.0283187448318329,"11","BCKDK"
1.41436801673653e-06,0.581039459946722,0.763,0.477,0.0286084218745298,"11","RIC8A"
1.46072692780679e-06,0.440750752511238,0.889,0.532,0.029546123568748,"11","BAD"
1.49220256036944e-06,0.421640581461266,0.859,0.507,0.0301827811885927,"11","GRSF1"
1.60138255251932e-06,0.565322770612604,0.852,0.519,0.0323911648898084,"11","PSME3"
1.65786600970487e-06,0.570833276771551,0.956,0.586,0.0335336557783005,"11","UBE2B"
1.69967938724519e-06,0.540545081836044,0.837,0.504,0.0343794149658085,"11","KHDRBS1"
1.81112568531069e-06,0.443322913378865,0.874,0.514,0.0366336392367793,"11","SRSF6"
1.83337419676249e-06,0.276253574534234,1,1,0.0370836598779149,"11","RPL8"
1.95998103661253e-06,0.36310712098066,0.933,0.536,0.0396445364275617,"11","DCAF10"
1.96204371713248e-06,0.395763640113308,0.904,0.529,0.0396862582664387,"11","NUFIP2"
2.11195209495614e-06,0.523866340689414,0.83,0.506,0.0427184550246779,"11","STT3B"
2.15827922331368e-06,0.357684009126918,0.896,0.528,0.0436555138499659,"11","ARHGAP1"
2.36094880795933e-06,0.432789984610974,0.919,0.541,0.0477549115385933,"11","GSPT1"
2.39479950477007e-06,0.445030966903745,0.881,0.526,0.0484396095829842,"11","CLPP"
2.60975598676884e-06,0.499926572254072,0.859,0.507,0.0527875343443733,"11","NGRN"
2.65940092314199e-06,0.569762261846985,0.896,0.542,0.053791702472393,"11","PPP1CC"
2.70728029895765e-06,0.401195446212933,0.852,0.494,0.0547601586070163,"11","ATXN10"
2.74104821097099e-06,0.515618763667691,0.941,0.588,0.0554431821633102,"11","KIF5B"
2.80133604808546e-06,0.497343765390424,0.859,0.524,0.0566626242446247,"11","GOLPH3"
2.81686748873887e-06,0.360958072793311,0.889,0.515,0.0569767786947211,"11","HAGH"
2.94553915344855e-06,0.365802034528315,0.904,0.536,0.0595794204568037,"11","EPS8L2"
3.02569777070893e-06,0.488243827240624,0.852,0.517,0.0612007888081295,"11","TOMM40"
3.06687858287598e-06,0.487952585593398,0.911,0.555,0.0620337530958325,"11","ADNP"
3.18307806794331e-06,0.477632424371074,0.889,0.531,0.0643841200802893,"11","KARS"
3.21800578648205e-06,0.534427975276993,0.793,0.495,0.0650906030431724,"11","RAB14"
3.44665177560582e-06,0.364416173807478,0.926,0.541,0.0697154254651789,"11","IKBKB"
3.45372245668203e-06,0.340768995994157,0.926,0.535,0.0698584441313075,"11","ALDH9A1"
3.72585879738841e-06,0.545350042471844,0.859,0.526,0.0753629458947755,"11","MRPL34"
3.77187239647427e-06,0.457517070513351,0.852,0.508,0.076293662963485,"11","SELENOT"
3.78395160551638e-06,0.411705631905401,0.881,0.517,0.0765379891247799,"11","ANXA9"
3.82543248572141e-06,0.491712234158894,0.859,0.518,0.0773770228886869,"11","SRI"
4.03515182808593e-06,0.412398735469484,0.881,0.516,0.0816190160266941,"11","UBXN1"
4.174447437953e-06,0.477191549541735,1,0.963,0.0844365483274754,"11","H2AFZ"
4.18627804653593e-06,0.356387276607585,0.933,0.538,0.0846758460472822,"11","ZNF217"
4.26000222354431e-06,0.445922154905325,0.852,0.506,0.0861670649756308,"11","ISCU"
4.38695802473109e-06,0.362138256627191,0.881,0.513,0.0887349999662358,"11","INPP5J"
5.02007484699639e-06,0.425563590048579,0.896,0.533,0.101541053930196,"11","C17orf49"
5.11061698799228e-06,0.516716265080957,0.763,0.452,0.10337244981612,"11","TOP2A"
5.27335448632458e-06,0.338511715234154,0.896,0.518,0.106664141194887,"11","ZG16B"
5.64277239307062e-06,0.421260274344028,0.83,0.506,0.114136357194639,"11","MFSD10"
5.99478574802021e-06,0.44214548842137,0.889,0.536,0.121256531325205,"11","TBC1D9B"
6.04523555286886e-06,0.532911656961637,0.822,0.512,0.122276979527879,"11","FARSA"
6.09411488679357e-06,0.470591547647066,0.859,0.522,0.123265661815173,"11","HSPA4"
6.23591729097141e-06,0.421141162612023,0.911,0.541,0.126133899044479,"11","SERTAD3"
6.29827388987693e-06,0.452069130726583,0.852,0.515,0.127395185970541,"11","ANAPC5"
6.76713346107919e-06,0.324521305483198,0.911,0.537,0.136878808517249,"11","SMIM29"
6.8182686949993e-06,0.34215785766057,0.867,0.506,0.137913120893751,"11","FAM91A1"
6.82492037297308e-06,0.342546288008231,0.896,0.53,0.138047664384127,"11","SLC25A29"
7.04632425427972e-06,0.540420593524561,0.77,0.481,0.142526000691316,"11","UBR5"
7.16269355506602e-06,0.406998238571832,0.904,0.541,0.14487980253832,"11","SURF1"
7.39018895650304e-06,0.384798961382924,0.844,0.51,0.149481352023187,"11","YY1"
7.39616343848355e-06,0.395498745589514,0.844,0.5,0.149602197870207,"11","PKP3"
7.39968476258882e-06,0.43438075666457,0.785,0.49,0.149673423692884,"11","ZFAND5"
7.76578250913294e-06,0.374802844996387,0.881,0.526,0.157078482812232,"11","CYSTM1"
7.8249686379249e-06,0.490585275340316,0.83,0.504,0.158275640639307,"11","ARFGAP2"
7.8416541024025e-06,0.46877201648351,0.874,0.53,0.158613137529295,"11","SF3B2"
7.89622526929346e-06,0.578419304243123,0.941,0.607,0.159716948521999,"11","HSPH1"
8.07720361189331e-06,0.514757748266442,0.793,0.491,0.163377597457766,"11","SARNP"
8.26864078904855e-06,0.38388483545681,0.881,0.532,0.167249797240085,"11","CENPB"
8.38050063184861e-06,0.400155353900875,0.889,0.542,0.169512386280402,"11","PRPF6"
8.56882741181525e-06,0.4711191174124,0.874,0.525,0.173321672058787,"11","WAC"
8.65208121877864e-06,0.437612299237553,0.926,0.571,0.175005646812236,"11","A1BG"
8.80629238086231e-06,0.421913569547349,0.911,0.554,0.178124875987702,"11","LYPLA1"
8.95540364882604e-06,0.268894519812597,0.844,0.49,0.181140949604804,"11","COTL1"
9.05184430382111e-06,0.45794494774371,0.778,0.48,0.18309165473339,"11","ANKRD10"
9.35326258232041e-06,0.45644125267562,0.867,0.526,0.189188442252595,"11","MARCH6"
9.46160178854541e-06,0.533856541975146,0.77,0.485,0.191379819376908,"11","TMED4"
9.64623024697084e-06,0.497763092537945,0.8,0.495,0.195114299205479,"11","FGD5-AS1"
9.97284174354395e-06,0.401698802651195,0.933,0.572,0.201720669946663,"11","MAN1B1"
1.00220317349118e-05,0.433961778614688,0.919,0.56,0.202715635902062,"11","MOB1A"
1.01020544215049e-05,0.508944658468105,0.97,0.623,0.204334254783781,"11","LRATD2"
1.01022566186296e-05,0.503582228149822,0.793,0.497,0.204338344625021,"11","ERI3"
1.02862195642809e-05,0.418020690144344,0.859,0.522,0.20805936312671,"11","INF2"
1.04311111575353e-05,0.378288922581048,0.904,0.546,0.210990085383466,"11","HUWE1"
1.04617288231749e-05,0.416562505061055,0.956,0.585,0.211609388906358,"11","OGFR"
1.05836856037672e-05,0.42949417335257,0.837,0.501,0.214076208707398,"11","CPD"
1.07872291104538e-05,0.418096541970528,0.889,0.534,0.21819328321715,"11","PLEKHJ1"
1.14666679880739e-05,0.41933790264427,0.919,0.561,0.231936293394771,"11","STRAP"
1.18000280922153e-05,0.406227781980011,0.793,0.474,0.238679168221239,"11","NDUFAF6"
1.20301169023596e-05,0.381102334488327,0.881,0.52,0.243333174584028,"11","MCM3"
1.21937682106915e-05,0.499077595342801,0.948,0.59,0.246643349597658,"11","SDCBP"
1.25012543041124e-05,0.372559693568314,0.763,0.461,0.252862870809281,"11","SECTM1"
1.26024196645259e-05,0.374426383523707,0.904,0.55,0.254909142554365,"11","HIF1A"
1.27245396148947e-05,0.418169570788634,0.911,0.56,0.257379262790474,"11","BABAM1"
1.2838465348621e-05,0.326276308398138,0.963,0.579,0.259683638606556,"11","SSBP4"
1.3015922767262e-05,0.415589945336419,0.867,0.528,0.263273069813408,"11","ACAA1"
1.31120168499241e-05,0.410246395728972,0.948,0.573,0.265216764823415,"11","LMAN1"
1.41008627122618e-05,0.387722129562575,0.859,0.518,0.28521815008092,"11","GLB1"
1.41405594708e-05,0.36680286359439,0.926,0.553,0.286021096415872,"11","TMEM183A"
1.41752674756041e-05,0.312463616379983,0.837,0.494,0.286723135229045,"11","STOM"
1.41913325326641e-05,0.336969928516694,0.881,0.531,0.287048083138196,"11","PPP5C"
1.44954426466242e-05,0.490440200671695,0.926,0.569,0.293199318413267,"11","ATP5PB"
1.45032926172462e-05,0.348227035654629,0.807,0.481,0.29335809976904,"11","OAS3"
1.45935174019705e-05,0.468877708858113,0.933,0.57,0.295183076489657,"11","MTA1"
1.48792575457746e-05,0.308728215170016,0.83,0.499,0.300962742378384,"11","UBE2E1"
1.51234648956295e-05,0.32458028012603,1,0.997,0.305902324443898,"11","HINT1"
1.53719362644068e-05,0.331245842059588,0.933,0.559,0.310928154820157,"11","ING1"
1.55522273571739e-05,0.250743883247651,0.867,0.507,0.314574902753557,"11","PLXNB1"
1.62101787863721e-05,0.318788963518336,0.874,0.518,0.327883286311948,"11","CTBP2"
1.65102918466243e-05,0.405773175062467,0.859,0.523,0.333953673181671,"11","SCARB2"
1.66652694979654e-05,0.469496360257339,0.933,0.585,0.337088406135346,"11","POLR2G"
1.74249175459277e-05,0.389440720229602,0.8,0.485,0.35245380720148,"11","TMEM14A"
1.75535360353374e-05,0.342254523883319,0.926,0.56,0.35505537338677,"11","LTBP3"
1.78308932487966e-05,0.398714686071632,0.911,0.557,0.360665477743408,"11","RANBP1"
1.81142977100456e-05,0.41625177442561,0.8,0.49,0.366397899781093,"11","MRPS14"
1.81614693374234e-05,0.370989151464284,0.815,0.495,0.367352040288064,"11","COMMD7"
1.86160728438141e-05,0.37459314967942,0.911,0.545,0.376547305411829,"11","HADHB"
1.8649158143482e-05,0.346423369963085,0.837,0.5,0.37721652176821,"11","NCOR2"
1.94100283655993e-05,0.348521225561603,0.874,0.516,0.392606643750977,"11","TOR1AIP2"
1.97221638215125e-05,0.561376913969124,0.978,0.638,0.398920207617733,"11","CHCHD1"
1.97475370321618e-05,0.42949944982248,0.815,0.506,0.399433431549536,"11","SCP2"
1.97832370785889e-05,0.424367336969285,0.844,0.516,0.400155536388617,"11","CTBP1"
2.01081728432444e-05,0.528334275635108,0.77,0.486,0.406728012100304,"11","ANXA7"
2.04016522003999e-05,0.409458487034353,0.911,0.562,0.41266421905749,"11","UBE2V1"
2.04668017190511e-05,0.402698011191622,0.815,0.503,0.413981998371247,"11","FUNDC2"
2.06992096556939e-05,0.542937679884537,0.985,0.65,0.41868291370572,"11","DYNLT1"
2.09014294276434e-05,0.301095551107387,0.852,0.502,0.422773213032942,"11","PISD"
2.11123359146647e-05,0.311670936129191,0.867,0.51,0.427039218545922,"11","FAM162A"
2.13909846955575e-05,0.292444290014817,0.837,0.498,0.432675447437042,"11","ZFP36"
2.14175377170963e-05,0.318837538291186,0.941,0.565,0.433212535403707,"11","ENTPD6"
2.32382692998558e-05,0.500381623000332,0.733,0.45,0.470040473128183,"11","PRLR"
2.32565063642465e-05,0.428155922417352,0.948,0.588,0.470409354229613,"11","OCIAD1"
2.34518026960987e-05,0.35289226922523,0.852,0.509,0.474359613133988,"11","MTHFD2"
2.35101168768754e-05,0.388336073090793,0.889,0.534,0.475539134068558,"11","SNX1"
2.35377236151391e-05,0.358184754883911,0.933,0.567,0.476097535563418,"11","SLC35B2"
2.37885109250462e-05,0.395332970444032,0.904,0.544,0.48117021048091,"11","BCKDHA"
2.39220066316693e-05,0.554624939382576,0.726,0.47,0.483870428138776,"11","SMARCC1"
2.41061119488301e-05,0.441908140123738,0.948,0.588,0.487594326388987,"11","LITAF"
2.45597436882891e-05,0.313020211695871,0.837,0.492,0.496769935583024,"11","NAIP"
2.4578945532917e-05,0.27228415781885,0.933,0.552,0.497158331294312,"11","RCC2"
2.46209720876129e-05,0.270643440685356,0.881,0.521,0.498008402416146,"11","SLC2A10"
2.52318567476257e-05,0.404298026630377,0.926,0.569,0.510364766434224,"11","RAB21"
2.55497774424012e-05,0.357754842319071,0.852,0.518,0.516795348327449,"11","MXD4"
2.58092746928429e-05,0.376802108658953,0.919,0.553,0.522044199212133,"11","TC2N"
2.60887115140515e-05,0.44856083870228,0.844,0.512,0.52769636779472,"11","MCTS1"
2.7276466038992e-05,0.33581312031556,0.911,0.549,0.551721078570692,"11","MCRIP2"
2.73874711986679e-05,0.358406145974792,0.933,0.55,0.553966379935456,"11","TFAP2A"
2.77323792021923e-05,0.310919708960018,0.867,0.517,0.560942834122744,"11","CREG1"
2.7882219945439e-05,0.392403869415975,0.904,0.549,0.563973662836394,"11","CARHSP1"
2.81540462663567e-05,0.511482616233581,0.719,0.465,0.569471893829596,"11","MRPL18"
2.81969484768007e-05,0.345593996533582,0.726,0.433,0.570339676840247,"11","ASCL2"
2.88034478883597e-05,0.349634054248917,0.911,0.557,0.582607340437851,"11","RBM8A"
2.96512789042426e-05,0.389272092441334,0.8,0.495,0.599756418396115,"11","NAPRT"
3.03473326546921e-05,0.326606568002534,0.859,0.509,0.613835497606457,"11","KIAA1324"
3.11532247839346e-05,0.400447992629101,0.919,0.562,0.630136277704644,"11","RAB18"
3.12118474250509e-05,0.314838013747228,0.919,0.554,0.631322037866504,"11","ANP32A"
3.1676435897028e-05,0.391901000480909,0.867,0.532,0.640719268889186,"11","DDX39A"
3.25444105758927e-05,0.318837538291186,0.815,0.493,0.658275792718582,"11","PCGF2"
